timestamp,destination_id,destination_name,category,base_capacity,hour,day_of_week,month,is_weekend,is_holiday,is_monsoon,temperature_c,rainfall_mm,wind_kmh,weather_hazard_score,traffic_delay_factor,highway_ingress_vph,parking_occupancy_pct,active_visitors,dcc_threshold,dcc_load_ratio,is_critical_breach,target_visitors_1h,target_visitors_12h,target_dcc_ratio_1h,target_dcc_ratio_12h,target_breach_next_4h,target_breach_onset_4h
2025-03-15 23:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,4,5,3,1,0,0,20.5,0.0,13.2,0.07,1.64,3200,100,8636,4439,1.945,1,8132.0,41110.0,2.041,11.294,1,0
2025-03-16 00:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,5,5,3,1,0,0,23.3,0.0,9.1,0.05,1.85,3200,100,8132,3984,2.041,1,11322.0,41020.0,3.13,11.129,1,0
2025-03-16 01:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,6,5,3,1,0,0,23.8,0.0,14.7,0.08,2.55,3200,100,11322,3617,3.13,1,13877.0,39696.0,3.788,10.975,1,0
2025-03-16 02:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,7,5,3,1,0,0,24.6,0.0,10.2,0.06,2.64,3200,100,13877,3663,3.788,1,15807.0,37382.0,4.263,10.205,1,0
2025-03-16 03:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,8,5,3,1,0,0,25.5,0.0,7.9,0.04,2.64,3200,100,15807,3708,4.263,1,17259.0,35656.0,4.712,9.796,1,0
2025-03-16 04:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,9,5,3,1,0,0,26.1,0.0,11.8,0.06,2.64,3200,100,17259,3663,4.712,1,22674.0,33625.0,6.19,9.238,1,0
2025-03-16 05:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,10,5,3,1,0,0,29.5,0.0,10.9,0.06,2.64,3200,100,22674,3663,6.19,1,28521.0,26165.0,7.835,7.234,1,0
2025-03-16 06:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,11,5,3,1,0,0,28.5,0.0,13.5,0.07,2.65,3200,100,28521,3640,7.835,1,31067.0,20477.0,8.428,5.626,1,0
2025-03-16 07:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,12,5,3,1,0,0,30.3,0.0,9.5,0.05,2.64,3200,100,31067,3686,8.428,1,35427.0,16815.0,9.733,4.535,1,0
2025-03-16 08:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,13,5,3,1,0,0,28.8,0.0,13.0,0.07,2.65,3200,100,35427,3640,9.733,1,39980.0,14003.0,11.265,3.823,1,0
2025-03-16 09:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,14,5,3,1,0,0,31.2,0.0,19.7,0.11,2.66,3200,100,39980,3549,11.265,1,41053.0,12107.0,11.278,3.347,1,0
2025-03-16 10:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,15,5,3,1,0,0,30.0,0.0,12.8,0.07,2.65,3200,100,41053,3640,11.278,1,41110.0,10801.0,11.294,2.967,1,0
2025-03-16 11:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,16,5,3,1,0,0,28.6,0.0,12.9,0.07,2.65,3200,100,41110,3640,11.294,1,41020.0,9617.0,11.129,2.557,1,0
2025-03-16 12:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,17,5,3,1,0,0,28.6,0.0,8.7,0.05,2.64,3200,100,41020,3686,11.129,1,39696.0,8793.0,10.975,2.462,1,0
2025-03-16 13:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,18,5,3,1,0,0,27.0,0.0,13.9,0.08,2.65,3200,100,39696,3617,10.975,1,37382.0,11907.0,10.205,3.23,1,0
2025-03-16 14:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,19,5,3,1,0,0,25.7,0.0,11.3,0.06,2.64,3200,100,37382,3663,10.205,1,35656.0,13755.0,9.796,3.732,1,0
2025-03-16 15:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,20,5,3,1,0,0,26.0,0.0,13.7,0.07,2.65,3200,100,35656,3640,9.796,1,33625.0,15868.0,9.238,4.359,1,0
2025-03-16 16:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,21,5,3,1,0,0,24.3,0.0,13.7,0.07,2.65,3200,100,33625,3640,9.238,1,26165.0,16906.0,7.234,4.587,1,0
2025-03-16 17:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,22,5,3,1,0,0,23.4,0.0,14.2,0.08,2.65,3200,100,26165,3617,7.234,1,20477.0,24026.0,5.626,6.559,1,0
2025-03-16 18:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,23,5,3,1,0,0,22.2,0.0,13.7,0.07,2.65,3200,100,20477,3640,5.626,1,16815.0,29735.0,4.535,8.221,1,0
2025-03-16 19:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,0,6,3,1,0,0,22.5,0.0,7.7,0.04,2.63,3200,100,16815,3708,4.535,1,14003.0,34680.0,3.823,9.588,1,0
2025-03-16 20:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,1,6,3,1,0,0,21.7,0.0,11.4,0.06,2.64,3200,100,14003,3663,3.823,1,12107.0,37633.0,3.347,10.536,1,0
2025-03-16 21:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,2,6,3,1,0,0,21.9,0.0,13.8,0.08,2.65,3200,100,12107,3617,3.347,1,10801.0,40375.0,2.967,10.889,1,0
2025-03-16 22:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,3,6,3,1,0,0,21.4,0.0,13.0,0.07,2.59,3200,100,10801,3640,2.967,1,9617.0,43919.0,2.557,11.915,1,0
2025-03-16 23:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,4,6,3,1,0,0,23.5,0.0,9.4,0.05,1.96,3200,100,9617,3761,2.557,1,8793.0,43726.0,2.462,11.863,1,0
2025-03-17 00:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,5,6,3,1,0,0,21.8,0.0,18.2,0.1,2.28,3200,100,8793,3572,2.462,1,11907.0,43493.0,3.23,11.8,1,0
2025-03-17 01:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,6,6,3,1,0,0,23.6,0.0,9.4,0.05,2.55,3200,100,11907,3686,3.23,1,13755.0,40209.0,3.732,11.188,1,0
2025-03-17 02:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,7,6,3,1,0,0,25.4,0.0,8.7,0.05,2.64,3200,100,13755,3686,3.732,1,15868.0,38551.0,4.359,10.524,1,0
2025-03-17 03:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,8,6,3,1,0,0,26.2,0.0,12.5,0.07,2.65,3200,100,15868,3640,4.359,1,16906.0,37041.0,4.587,10.176,1,0
2025-03-17 04:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,9,6,3,1,0,0,26.3,0.0,8.5,0.05,2.64,3200,100,16906,3686,4.587,1,24026.0,34135.0,6.559,9.498,1,0
2025-03-17 05:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,10,6,3,1,0,0,27.9,0.0,11.1,0.06,2.64,3200,100,24026,3663,6.559,1,29735.0,26332.0,8.221,7.234,1,0
2025-03-17 06:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,11,6,3,1,0,0,28.9,0.0,15.1,0.08,2.65,3200,100,29735,3617,8.221,1,34680.0,21129.0,9.588,5.768,1,0
2025-03-17 07:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,12,6,3,1,0,0,29.9,0.0,13.8,0.08,2.65,3200,100,34680,3617,9.588,1,37633.0,16144.0,10.536,4.435,1,0
2025-03-17 08:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,13,6,3,1,0,0,30.4,0.0,17.9,0.1,2.66,3200,100,37633,3572,10.536,1,40375.0,12604.0,10.889,3.463,1,0
2025-03-17 09:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,14,6,3,1,0,0,31.0,0.0,8.1,0.04,2.64,3200,100,40375,3708,10.889,1,43919.0,10043.0,11.915,2.725,1,0
2025-03-17 10:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,15,6,3,1,0,0,32.4,0.0,9.7,0.05,2.64,3200,100,43919,3686,11.915,1,43726.0,8217.0,11.863,2.043,1,0
2025-03-17 11:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,16,6,3,1,0,0,31.1,0.0,9.9,0.05,2.64,3200,100,43726,3686,11.863,1,43493.0,6751.0,11.8,1.493,1,0
2025-03-17 12:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,17,6,3,1,0,0,29.3,0.0,9.8,0.05,2.64,3200,100,43493,3686,11.8,1,40209.0,5711.0,11.188,1.143,1,0
2025-03-17 13:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,18,6,3,1,0,0,27.9,0.0,16.6,0.09,2.66,3200,100,40209,3594,11.188,1,38551.0,7085.0,10.524,1.665,1,0
2025-03-17 14:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,19,6,3,1,0,0,27.5,0.0,11.2,0.06,2.64,3200,100,38551,3663,10.524,1,37041.0,7550.0,10.176,1.838,1,0
2025-03-17 15:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,20,6,3,1,0,0,26.0,0.0,13.0,0.07,2.65,3200,100,37041,3640,10.176,1,34135.0,7930.0,9.498,2.07,1,0
2025-03-17 16:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,21,6,3,1,0,0,24.6,0.0,16.2,0.09,2.66,3200,100,34135,3594,9.498,1,26332.0,8375.0,7.234,2.272,1,0
2025-03-17 17:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,22,6,3,1,0,0,23.4,0.0,12.1,0.07,2.65,3200,100,26332,3640,7.234,1,21129.0,10980.0,5.768,2.998,1,0
2025-03-17 18:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,23,6,3,1,0,0,21.0,0.0,11.6,0.06,2.64,3200,100,21129,3663,5.768,1,16144.0,13578.0,4.435,3.707,1,0
2025-03-17 19:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,0,0,3,0,0,0,21.1,0.0,12.2,0.07,2.65,3200,100,16144,3640,4.435,1,12604.0,16878.0,3.463,4.608,1,0
2025-03-17 20:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,1,0,3,0,0,0,20.9,0.0,12.0,0.07,2.65,3200,100,12604,3640,3.463,1,10043.0,18657.0,2.725,5.158,1,0
2025-03-17 21:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,2,0,3,0,0,0,21.1,0.0,9.9,0.05,2.1,3156,100,10043,3686,2.725,1,8217.0,19840.0,2.043,5.451,1,0
2025-03-17 22:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,3,0,3,0,0,0,21.7,0.0,13.1,0.07,1.81,2420,88,8217,4022,2.043,1,6751.0,19582.0,1.493,5.38,1,0
2025-03-17 23:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,4,0,3,0,0,0,21.9,0.0,12.3,0.07,1.61,1726,95,6751,4522,1.493,1,5711.0,20121.0,1.143,5.426,1,0
2025-03-18 00:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,5,0,3,0,0,0,22.7,0.0,19.0,0.1,1.43,1670,87,5711,4995,1.143,1,7085.0,19384.0,1.665,5.292,1,0
2025-03-18 01:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,6,0,3,0,0,0,23.4,0.0,14.3,0.08,1.7,1894,98,7085,4256,1.665,1,7550.0,17308.0,1.838,4.725,1,0
2025-03-18 02:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,7,0,3,0,0,0,25.5,0.0,15.6,0.09,1.75,2242,90,7550,4108,1.838,1,7930.0,16422.0,2.07,4.512,1,0
2025-03-18 03:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,8,0,3,0,0,0,25.6,0.0,13.2,0.07,1.9,2831,100,7930,3831,2.07,1,8375.0,16479.0,2.272,4.444,1,0
2025-03-18 04:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,9,0,3,0,0,0,27.1,0.0,9.2,0.05,2.07,2564,100,8375,3686,2.272,1,10980.0,15919.0,2.998,4.319,1,0
2025-03-18 05:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,10,0,3,0,0,0,28.5,0.0,11.2,0.06,2.34,2415,100,10980,3663,2.998,1,13578.0,12361.0,3.707,3.396,1,0
2025-03-18 06:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,11,0,3,0,0,0,29.5,0.0,11.4,0.06,2.64,3200,100,13578,3663,3.707,1,16878.0,9759.0,4.608,2.386,1,0
2025-03-18 07:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,12,0,3,0,0,0,29.5,0.0,10.8,0.06,2.64,3200,100,16878,3663,4.608,1,18657.0,7857.0,5.158,1.77,1,0
2025-03-18 08:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,13,0,3,0,0,0,31.0,0.0,14.7,0.08,2.65,3200,100,18657,3617,5.158,1,19840.0,6580.0,5.451,1.473,1,0
2025-03-18 09:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,14,0,3,0,0,0,32.1,0.0,12.3,0.07,2.65,3200,100,19840,3640,5.451,1,19582.0,5552.0,5.38,1.074,1,0
2025-03-18 10:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,15,0,3,0,0,0,30.0,0.0,12.1,0.07,2.65,3200,100,19582,3640,5.38,1,20121.0,4876.0,5.426,0.958,1,0
2025-03-18 11:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,16,0,3,0,0,0,30.3,0.0,7.2,0.04,2.64,3200,100,20121,3708,5.426,1,19384.0,4460.0,5.292,0.692,1,0
2025-03-18 12:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,17,0,3,0,0,0,29.8,0.0,10.2,0.06,2.64,3200,100,19384,3663,5.292,1,17308.0,4056.0,4.725,0.587,1,0
2025-03-18 13:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,18,0,3,0,0,0,27.8,0.0,11.5,0.06,2.64,3200,100,17308,3663,4.725,1,16422.0,5862.0,4.512,1.068,1,0
2025-03-18 14:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,19,0,3,0,0,0,27.4,0.0,12.4,0.07,2.65,3200,100,16422,3640,4.512,1,16479.0,7322.0,4.444,1.669,1,0
2025-03-18 15:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,20,0,3,0,0,0,27.1,0.0,8.0,0.04,2.64,3200,100,16479,3708,4.444,1,15919.0,7702.0,4.319,2.09,1,0
2025-03-18 16:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,21,0,3,0,0,0,25.3,0.0,8.6,0.05,2.64,2911,100,15919,3686,4.319,1,12361.0,8188.0,3.396,2.249,1,0
2025-03-18 17:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,22,0,3,0,0,0,22.6,0.0,12.3,0.07,2.65,3200,100,12361,3640,3.396,1,9759.0,10355.0,2.386,2.937,1,0
2025-03-18 18:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,23,0,3,0,0,0,22.1,0.0,12.7,0.07,1.78,3200,100,9759,4090,2.386,1,7857.0,13097.0,1.77,3.553,1,0
2025-03-18 19:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,0,1,3,0,0,0,21.6,0.0,12.7,0.07,1.64,2369,100,7857,4439,1.77,1,6580.0,15406.0,1.473,4.232,1,0
2025-03-18 20:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,1,1,3,0,0,0,20.7,0.0,10.0,0.05,1.65,2140,82,6580,4467,1.473,1,5552.0,16609.0,1.074,4.563,1,0
2025-03-18 21:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,2,1,3,0,0,0,21.9,0.0,15.0,0.08,1.4,1876,71,5552,5168,1.074,1,4876.0,18337.0,0.958,4.975,1,0
2025-03-18 22:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,3,1,3,0,0,0,20.6,0.0,12.3,0.07,1.43,1552,53,4876,5091,0.958,1,4460.0,19299.0,0.692,5.336,1,0
2025-03-18 23:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,4,1,3,0,0,0,22.6,0.0,13.0,0.07,1.13,1605,66,4460,6443,0.692,0,4056.0,19995.0,0.587,5.425,1,1
2025-03-19 00:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,5,1,3,0,0,0,24.5,0.0,11.7,0.06,1.06,1067,50,4056,6911,0.587,0,5862.0,18984.0,1.068,5.183,1,1
2025-03-19 01:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,6,1,3,0,0,0,23.9,0.0,15.7,0.09,1.31,1883,73,5862,5488,1.068,1,7322.0,17776.0,1.669,4.823,1,0
2025-03-19 02:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,7,1,3,0,0,0,26.0,0.0,10.9,0.06,1.67,2682,100,7322,4387,1.669,1,7702.0,16858.0,2.09,4.631,1,0
2025-03-19 03:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,8,1,3,0,0,0,27.0,0.0,8.7,0.05,2.07,1969,100,7702,3686,2.09,1,8188.0,16248.0,2.249,4.436,1,0
2025-03-19 04:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,9,1,3,0,0,0,26.9,0.0,13.3,0.07,2.03,2639,100,8188,3640,2.249,1,10355.0,15855.0,2.937,4.439,1,0
2025-03-19 05:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,10,1,3,0,0,0,27.0,0.0,21.3,0.12,2.11,3056,100,10355,3526,2.937,1,13097.0,12315.0,3.553,3.321,1,0
2025-03-19 06:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,11,1,3,0,0,0,28.9,0.0,8.7,0.05,2.64,3200,100,13097,3686,3.553,1,15406.0,9607.0,4.232,2.656,1,0
2025-03-19 07:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,12,1,3,0,0,0,30.5,0.0,13.6,0.07,2.65,2573,100,15406,3640,4.232,1,16609.0,7780.0,4.563,2.037,1,0
2025-03-19 08:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,13,1,3,0,0,0,28.7,0.0,12.1,0.07,2.65,3117,100,16609,3640,4.563,1,18337.0,6563.0,4.975,1.407,1,0
2025-03-19 09:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,14,1,3,0,0,0,30.6,0.0,9.8,0.05,2.64,3200,100,18337,3686,4.975,1,19299.0,5622.0,5.336,1.197,1,0
2025-03-19 10:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,15,1,3,0,0,0,29.7,0.0,15.2,0.08,2.65,3200,100,19299,3617,5.336,1,19995.0,4974.0,5.425,0.937,1,0
2025-03-19 11:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,16,1,3,0,0,0,28.6,0.0,9.9,0.05,2.64,3200,100,19995,3686,5.425,1,18984.0,4553.0,5.183,0.73,1,0
2025-03-19 12:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,17,1,3,0,0,0,29.4,0.0,11.6,0.06,2.64,3200,100,18984,3663,5.183,1,17776.0,4116.0,4.823,0.639,1,0
2025-03-19 13:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,18,1,3,0,0,0,27.5,0.0,9.7,0.05,2.64,3200,100,17776,3686,4.823,1,16858.0,5817.0,4.631,1.239,1,0
2025-03-19 14:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,19,1,3,0,0,0,28.1,0.0,12.5,0.07,2.65,3200,100,16858,3640,4.631,1,16248.0,6513.0,4.436,1.529,1,0
2025-03-19 15:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,20,1,3,0,0,0,26.9,0.0,11.9,0.06,2.64,3200,100,16248,3663,4.436,1,15855.0,7185.0,4.439,1.608,1,0
2025-03-19 16:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,21,1,3,0,0,0,23.8,0.0,18.8,0.1,2.66,3200,100,15855,3572,4.439,1,12315.0,7503.0,3.321,1.821,1,0
2025-03-19 17:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,22,1,3,0,0,0,25.1,0.0,7.4,0.04,2.64,3200,100,12315,3708,3.321,1,9607.0,10717.0,2.656,2.907,1,0
2025-03-19 18:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,23,1,3,0,0,0,21.3,0.0,14.6,0.08,2.08,2846,100,9607,3617,2.656,1,7780.0,14251.0,2.037,3.843,1,0
2025-03-19 19:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,0,2,3,0,0,0,21.6,0.0,8.7,0.05,1.93,2134,100,7780,3819,2.037,1,6563.0,15447.0,1.407,4.271,1,0
2025-03-19 20:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,1,2,3,0,0,0,21.6,0.0,7.6,0.04,1.59,1807,82,6563,4665,1.407,1,5622.0,16679.0,1.197,4.611,1,0
2025-03-19 21:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,2,2,3,0,0,0,21.0,0.0,13.5,0.07,1.55,1584,83,5622,4697,1.197,1,4974.0,17975.0,0.937,4.907,1,0
2025-03-19 22:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,3,2,3,0,0,0,21.3,0.0,11.1,0.06,1.38,2011,68,4974,5308,0.937,1,4553.0,18232.0,0.73,5.073,1,0
2025-03-19 23:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,4,2,3,0,0,0,22.4,0.0,8.2,0.04,1.19,1508,67,4553,6233,0.73,0,4116.0,18672.0,0.639,5.195,1,1
2025-03-20 00:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,5,2,3,0,0,0,22.7,0.0,13.2,0.07,1.13,1786,56,4116,6443,0.639,0,5817.0,17935.0,1.239,4.959,1,1
2025-03-20 01:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,6,2,3,0,0,0,23.2,0.0,9.0,0.05,1.57,1750,58,5817,4695,1.239,1,6513.0,17073.0,1.529,4.72,1,0
2025-03-20 02:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,7,2,3,0,0,0,26.3,0.0,11.2,0.06,1.72,2684,89,6513,4259,1.529,1,7185.0,16363.0,1.608,4.467,1,0
2025-03-20 03:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,8,2,3,0,0,0,25.7,0.0,10.2,0.06,1.64,1993,100,7185,4467,1.608,1,7503.0,15013.0,1.821,4.099,1,0
2025-03-20 04:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,9,2,3,0,0,0,27.0,0.0,8.1,0.04,1.8,1925,100,7503,4120,1.821,1,10717.0,14546.0,2.907,4.022,1,0
2025-03-20 05:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,10,2,3,0,0,0,28.5,0.0,9.2,0.05,2.64,3200,100,10717,3686,2.907,1,14251.0,11374.0,3.843,3.145,1,0
2025-03-20 06:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,11,2,3,0,0,0,28.5,0.0,7.5,0.04,2.64,3200,100,14251,3708,3.843,1,15447.0,9006.0,4.271,2.474,1,0
2025-03-20 07:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,12,2,3,0,0,0,29.5,0.0,14.2,0.08,2.65,3200,100,15447,3617,4.271,1,16679.0,7366.0,4.611,1.902,1,0
2025-03-20 08:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,13,2,3,0,0,0,31.5,0.0,14.4,0.08,2.65,3200,100,16679,3617,4.611,1,17975.0,6167.0,4.907,1.279,1,0
2025-03-20 09:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,14,2,3,0,0,0,30.5,0.0,10.9,0.06,2.64,3200,100,17975,3663,4.907,1,18232.0,5382.0,5.073,1.153,1,0
2025-03-20 10:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,15,2,3,0,0,0,30.0,0.0,17.0,0.09,2.66,3200,100,18232,3594,5.073,1,18672.0,4838.0,5.195,0.768,1,0
2025-03-20 11:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,16,2,3,0,0,0,29.8,0.0,16.7,0.09,2.66,3200,100,18672,3594,5.195,1,17935.0,4493.0,4.959,0.731,1,0
2025-03-20 12:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,17,2,3,0,0,0,29.2,0.0,14.7,0.08,2.65,3200,100,17935,3617,4.959,1,17073.0,4021.0,4.72,0.67,1,0
2025-03-20 13:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,18,2,3,0,0,0,28.3,0.0,14.2,0.08,2.65,3200,100,17073,3617,4.72,1,16363.0,5556.0,4.467,1.099,1,0
2025-03-20 14:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,19,2,3,0,0,0,26.2,0.0,11.7,0.06,2.64,3200,100,16363,3663,4.467,1,15013.0,6642.0,4.099,1.661,1,0
2025-03-20 15:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,20,2,3,0,0,0,25.5,0.0,11.4,0.06,2.64,3200,100,15013,3663,4.099,1,14546.0,7705.0,4.022,2.026,1,0
2025-03-20 16:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,21,2,3,0,0,0,24.5,0.0,15.1,0.08,2.65,3200,100,14546,3617,4.022,1,11374.0,8100.0,3.145,2.239,1,0
2025-03-20 17:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,22,2,3,0,0,0,23.4,0.0,14.9,0.08,2.04,3200,100,11374,3617,3.145,1,9006.0,11713.0,2.474,2.922,1,0
2025-03-20 18:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,23,2,3,0,0,0,21.9,0.0,12.8,0.07,2.24,2724,100,9006,3640,2.474,1,7366.0,13330.0,1.902,3.685,1,0
2025-03-20 19:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,0,3,3,0,0,0,22.4,0.0,13.3,0.07,1.88,2629,99,7366,3872,1.902,1,6167.0,15835.0,1.279,4.244,1,0
2025-03-20 20:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,1,3,3,0,0,0,21.8,0.0,10.2,0.06,1.52,1745,77,6167,4820,1.279,1,5382.0,17108.0,1.153,4.73,1,0
2025-03-20 21:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,2,3,3,0,0,0,20.9,0.0,11.2,0.06,1.57,1690,76,5382,4666,1.153,1,4838.0,19259.0,0.768,5.225,1,0
2025-03-20 22:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,3,3,3,0,0,0,20.3,0.0,10.0,0.05,1.17,1087,62,4838,6300,0.768,0,4493.0,19916.0,0.731,5.437,1,1
2025-03-20 23:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,4,3,3,0,0,0,21.4,0.0,8.7,0.05,1.2,1648,65,4493,6143,0.731,0,4021.0,19605.0,0.67,5.42,1,1
2025-03-21 00:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,5,3,3,0,0,0,24.7,0.0,11.8,0.06,1.22,1245,58,4021,6005,0.67,0,5556.0,19043.0,1.099,5.232,1,1
2025-03-21 01:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,6,3,3,0,0,0,23.6,0.0,13.2,0.07,1.44,1652,70,5556,5056,1.099,1,6642.0,17623.0,1.661,4.872,1,0
2025-03-21 02:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,7,3,3,0,0,0,24.6,0.0,13.5,0.07,1.82,2330,85,6642,4000,1.661,1,7705.0,17019.0,2.026,4.676,1,0
2025-03-21 03:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,8,3,3,0,0,0,26.6,0.0,8.2,0.04,1.95,2440,97,7705,3803,2.026,1,8100.0,16519.0,2.239,4.538,1,0
2025-03-21 04:33:27,ALB,Alibaug Coastal Hub,Coastal,8000,9,3,3,0,0,0,27.7,0.0,15.0,0.08,2.06,2296,100,8100,3617,2.239,1,11713.0,16297.0,2.922,4.421,1,0
